code_module,code_presentation,id_student,assessments_submitted_cutoff,avg_assessment_score_cutoff,sum_weighted_score_cutoff,latest_submit_day_cutoff
EEE,2013J,445972,2,97.5,43.08,67
EEE,2013J,446324,2,94.0,41.720000000000006,67
EEE,2013J,446397,2,87.5,37.84,68
EEE,2013J,465392,2,92.5,40.28,68
EEE,2013J,465564,2,93.0,40.800000000000004,66
EEE,2013J,465619,2,87.0,39.120000000000005,69
EEE,2013J,465777,2,90.5,39.64,68
EEE,2013J,465845,1,92.0,14.72,33
EEE,2013J,466961,2,91.5,40.800000000000004,67
EEE,2013J,467302,2,87.5,37.84,68
EEE,2013J,468902,2,85.0,38.0,75
EEE,2013J,469113,2,95.0,41.92,67
EEE,2013J,469281,2,81.0,35.760000000000005,67
EEE,2013J,469959,2,75.0,32.400000000000006,67
EEE,2013J,470534,2,82.5,34.56,75
EEE,2013J,471580,2,90.5,39.16,88
EEE,2013J,472087,2,86.5,38.24,67
EEE,2013J,472290,2,90.5,39.88,66
EEE,2013J,472336,2,92.0,40.36000000000001,69
EEE,2013J,472857,2,72.5,31.840000000000003,68
EEE,2013J,473706,1,91.0,14.56,28
EEE,2013J,473739,2,85.5,36.96,68
EEE,2013J,473943,2,53.0,22.240000000000002,68
EEE,2013J,475370,2,87.0,38.160000000000004,68
EEE,2013J,475893,2,68.5,29.96,68
EEE,2013J,478212,2,67.5,30.120000000000005,68
EEE,2013J,478435,2,66.0,29.520000000000003,79
EEE,2013J,478562,2,57.5,24.880000000000003,68
EEE,2013J,479753,2,77.5,34.160000000000004,67
EEE,2013J,480115,2,83.0,36.04,67
EEE,2013J,482012,2,94.5,41.52,66
EEE,2013J,482406,2,79.5,34.68000000000001,68
EEE,2013J,482726,2,91.5,40.080000000000005,67
EEE,2013J,483108,2,94.0,41.120000000000005,67
EEE,2013J,483706,2,81.0,34.440000000000005,67
EEE,2013J,485374,2,79.5,34.800000000000004,67
EEE,2013J,485582,2,83.5,37.760000000000005,65
EEE,2013J,485898,2,88.0,38.24,66
EEE,2013J,485909,2,74.5,34.04,68
EEE,2013J,486545,2,81.5,35.92,67
EEE,2013J,486964,1,62.0,9.92,33
EEE,2013J,487588,2,89.0,38.92,67
EEE,2013J,487621,2,87.5,37.6,68
EEE,2013J,490081,2,96.0,42.0,68
EEE,2013J,490768,2,92.0,39.760000000000005,67
EEE,2013J,491578,2,75.0,32.28,68
EEE,2013J,491771,2,85.0,38.0,67
EEE,2013J,493876,2,80.0,35.44,68
EEE,2013J,493988,2,94.5,42.120000000000005,68
EEE,2013J,494211,2,82.0,35.36,66
EEE,2013J,495887,2,90.0,39.36,67
EEE,2013J,499400,2,81.0,35.28,67
EEE,2013J,499881,2,78.0,33.96000000000001,68
EEE,2013J,500189,2,95.5,41.72,68
EEE,2013J,500779,2,91.0,39.2,76
EEE,2013J,501918,2,60.5,26.200000000000003,68
EEE,2013J,501921,2,87.0,38.4,67
EEE,2013J,502393,2,94.0,40.760000000000005,68
EEE,2013J,502833,2,68.0,29.200000000000003,67
EEE,2013J,504404,2,87.5,39.040000000000006,68
EEE,2013J,504492,2,91.5,40.32,67
EEE,2013J,505700,2,83.0,36.04,68
EEE,2013J,505722,2,93.0,40.44,66
EEE,2013J,505727,2,87.5,37.6,64
EEE,2013J,506504,2,68.0,30.760000000000005,68
EEE,2013J,506618,2,84.5,37.96000000000001,68
EEE,2013J,507375,2,83.5,37.64,61
EEE,2013J,507844,2,86.5,38.36,72
EEE,2013J,508244,2,79.5,34.440000000000005,68
EEE,2013J,508829,1,80.0,22.400000000000002,87
EEE,2013J,509156,2,68.0,31.840000000000003,67
EEE,2013J,510169,2,71.0,31.720000000000006,138
EEE,2013J,510401,2,91.0,40.28,68
EEE,2013J,510460,2,90.5,40.120000000000005,79
EEE,2013J,510694,2,85.0,36.92,68
EEE,2013J,515774,2,90.5,39.040000000000006,68
EEE,2013J,515821,2,65.5,29.0,68
EEE,2013J,516047,1,72.0,11.52,33
EEE,2013J,519684,2,92.5,39.8,65
EEE,2013J,522484,2,94.5,41.52,67
EEE,2013J,522994,2,75.5,32.2,68
EEE,2013J,523169,2,86.0,37.120000000000005,68
EEE,2013J,524631,2,74.0,31.840000000000003,67
EEE,2013J,525246,2,62.0,25.6,67
EEE,2013J,525703,2,78.5,35.08,68
EEE,2013J,526073,2,84.0,37.56,68
EEE,2013J,528021,2,95.0,42.160000000000004,68
EEE,2013J,528083,2,90.5,40.36,68
EEE,2013J,529509,1,71.0,11.36,33
EEE,2013J,529512,2,87.0,38.160000000000004,67
EEE,2013J,530172,1,68.0,10.88,36
EEE,2013J,530360,2,85.0,36.68,70
EEE,2013J,530765,2,79.0,34.64,67
EEE,2013J,531097,1,72.0,11.52,33
EEE,2013J,532491,2,89.0,38.92,64
EEE,2013J,533012,2,57.5,26.68,68
EEE,2013J,533311,2,98.0,43.24,64
EEE,2013J,534371,2,91.5,40.2,74
EEE,2013J,535259,2,86.5,38.36,67
EEE,2013J,537929,2,85.5,37.080000000000005,68
EEE,2013J,538040,2,93.5,41.080000000000005,69
EEE,2013J,538887,2,93.5,41.2,68
EEE,2013J,539063,2,91.5,40.32,82
EEE,2013J,539695,1,26.0,4.16,33
EEE,2013J,539990,2,81.0,34.56,68
EEE,2013J,541040,2,65.5,27.92,68
EEE,2013J,541174,2,75.5,34.120000000000005,68
EEE,2013J,543417,2,63.5,26.92,83
EEE,2013J,543474,2,76.0,33.08,71
EEE,2013J,544383,2,95.0,41.800000000000004,71
EEE,2013J,544791,2,72.0,31.560000000000002,68
EEE,2013J,545740,2,92.5,40.88,67
EEE,2013J,545758,2,87.5,37.96,85
EEE,2013J,546604,2,74.5,32.72,68
EEE,2013J,547173,2,94.5,41.400000000000006,67
EEE,2013J,547424,2,84.0,36.6,67
EEE,2013J,548861,2,60.5,26.080000000000002,68
EEE,2013J,548992,2,60.5,28.360000000000003,68
EEE,2013J,548994,2,89.5,39.080000000000005,68
EEE,2013J,549262,2,80.5,35.36,67
EEE,2013J,549681,2,58.5,25.200000000000003,68
EEE,2013J,549960,2,87.0,38.4,67
EEE,2013J,550025,2,77.5,34.52,67
EEE,2013J,550059,1,97.0,15.52,32
EEE,2013J,550393,2,83.0,35.800000000000004,69
EEE,2013J,551017,2,56.5,26.48,67
EEE,2013J,551430,2,61.5,26.520000000000003,67
EEE,2013J,552485,1,97.0,15.52,32
EEE,2013J,552795,2,93.5,40.96,67
EEE,2013J,553568,1,88.0,14.08,33
EEE,2013J,553943,2,76.0,33.44,67
EEE,2013J,554052,2,100.0,44.0,67
EEE,2013J,554132,1,63.0,10.08,45
EEE,2013J,554235,2,63.5,26.68,67
EEE,2013J,554459,1,75.0,12.0,50
EEE,2013J,554583,2,90.0,39.0,65
EEE,2013J,555228,2,73.0,33.2,66
EEE,2013J,555447,2,89.5,39.32,68
EEE,2013J,556109,2,88.0,39.2,82
EEE,2013J,556177,2,89.5,39.440000000000005,67
EEE,2013J,556211,2,84.5,37.120000000000005,70
EEE,2013J,556231,2,78.0,34.68000000000001,68
EEE,2013J,556521,2,82.0,35.36,67
EEE,2013J,556645,2,80.5,34.400000000000006,68
EEE,2013J,556709,2,88.5,38.88,75
EEE,2013J,557147,2,65.5,28.64,68
EEE,2013J,557415,2,90.0,38.760000000000005,75
EEE,2013J,557490,1,39.0,6.24,37
EEE,2013J,558054,2,89.5,38.720000000000006,68
EEE,2013J,558444,2,66.0,28.92,74
EEE,2013J,558463,2,83.0,36.64,66
EEE,2013J,559551,2,83.5,36.68,67
EEE,2013J,559617,2,83.5,36.800000000000004,67
EEE,2013J,559758,2,70.0,31.880000000000003,71
EEE,2013J,559912,2,78.5,33.28,67
EEE,2013J,560326,1,47.0,7.5200000000000005,40
EEE,2013J,560502,2,71.0,30.520000000000003,68
EEE,2013J,560723,2,70.5,31.560000000000002,67
EEE,2013J,560734,1,100.0,16.0,33
EEE,2013J,560784,2,91.5,40.68,67
EEE,2013J,560876,2,85.5,37.32,68
EEE,2013J,560928,2,88.5,38.52,68
EEE,2013J,561054,2,44.0,17.68,82
EEE,2013J,561192,2,79.5,34.92,66
EEE,2013J,561208,2,77.5,33.68000000000001,68
EEE,2013J,561519,2,78.5,34.0,68
EEE,2013J,561826,2,84.0,37.56,68
EEE,2013J,563418,2,91.5,40.440000000000005,66
EEE,2013J,563666,2,63.0,27.72,67
EEE,2013J,563967,2,78.0,34.08,67
EEE,2013J,564700,2,97.5,42.6,67
EEE,2013J,564714,2,83.5,36.080000000000005,68
EEE,2013J,564894,2,91.0,39.92,68
EEE,2013J,565561,1,79.0,12.64,32
EEE,2013J,565883,2,86.5,38.24,62
EEE,2013J,566071,2,79.0,34.760000000000005,73
EEE,2013J,566201,2,78.5,34.84,71
EEE,2013J,566310,2,92.0,41.080000000000005,65
EEE,2013J,566664,2,87.0,37.68,73
EEE,2013J,567752,2,87.0,38.64,63
EEE,2013J,567779,1,57.0,9.120000000000001,33
EEE,2013J,567950,2,75.0,33.480000000000004,67
EEE,2013J,568813,2,97.5,42.6,64
EEE,2013J,569342,2,87.5,38.92,66
EEE,2013J,569358,2,76.0,32.120000000000005,68
EEE,2013J,569560,2,94.0,41.24,67
EEE,2013J,569694,2,96.5,42.64,67
EEE,2013J,569706,2,90.5,38.8,67
EEE,2013J,570377,2,69.5,30.880000000000003,66
EEE,2013J,570414,2,72.5,31.96,68
EEE,2013J,570448,1,60.0,9.6,40
EEE,2013J,570453,2,72.0,31.92,73
EEE,2013J,570488,2,80.0,34.6,67
EEE,2013J,570626,2,93.5,41.440000000000005,68
EEE,2013J,571186,2,78.0,33.84,65
EEE,2013J,571443,2,91.5,40.2,68
EEE,2013J,571448,2,88.0,38.24,69
EEE,2013J,571595,2,74.0,31.720000000000002,82
EEE,2013J,571610,2,83.5,36.800000000000004,68
EEE,2013J,571620,2,85.5,36.84,84
EEE,2013J,571686,2,97.5,42.96,77
EEE,2013J,571818,2,88.0,38.0,68
EEE,2013J,571992,2,77.0,33.64,75
EEE,2013J,572024,2,80.0,34.6,68
EEE,2013J,572080,1,74.0,11.84,33
EEE,2013J,572154,2,85.5,37.800000000000004,65
EEE,2013J,572168,2,93.0,40.44,67
EEE,2013J,572279,2,61.0,26.480000000000004,67
EEE,2013J,572303,2,86.5,39.08,67
EEE,2013J,572396,2,86.0,38.68000000000001,66
EEE,2013J,572515,2,94.0,41.36000000000001,68
EEE,2013J,572570,2,93.5,40.84,68
EEE,2013J,572602,2,92.0,40.0,66
EEE,2013J,572891,2,89.5,38.96,67
EEE,2013J,572944,1,54.0,8.64,33
EEE,2013J,573153,2,85.0,36.440000000000005,68
EEE,2013J,573200,2,93.5,40.96,72
EEE,2013J,573214,2,86.5,37.64,60
EEE,2013J,573292,2,83.5,37.400000000000006,67
EEE,2013J,573336,2,90.5,39.040000000000006,68
EEE,2013J,573377,2,87.5,38.32,68
EEE,2013J,573440,2,93.0,41.040000000000006,65
EEE,2013J,573462,2,71.5,32.24,75
EEE,2013J,573550,2,78.0,33.6,98
EEE,2013J,573593,2,81.5,34.720000000000006,68
EEE,2013J,573662,2,82.5,36.0,68
EEE,2013J,573701,1,50.0,8.0,51
EEE,2013J,573742,2,86.0,37.0,66
EEE,2013J,573920,2,81.0,36.72,67
EEE,2013J,574038,2,91.0,39.800000000000004,67
EEE,2013J,574259,2,89.5,39.800000000000004,67
EEE,2013J,574507,2,90.5,39.400000000000006,68
EEE,2013J,574586,2,93.0,40.800000000000004,68
EEE,2013J,574608,2,93.0,40.800000000000004,65
EEE,2013J,574830,2,95.5,42.080000000000005,66
EEE,2013J,574983,2,56.5,26.48,67
EEE,2013J,575047,2,80.5,36.2,66
EEE,2013J,575166,2,88.0,38.24,68
EEE,2013J,575241,2,90.0,39.120000000000005,68
EEE,2013J,575318,1,65.0,10.4,52
EEE,2013J,575336,2,88.0,38.6,68
EEE,2013J,575343,1,82.0,13.120000000000001,32
EEE,2013J,575401,2,76.5,34.2,67
EEE,2013J,575419,2,74.0,32.68000000000001,69
EEE,2013J,575545,2,81.0,35.400000000000006,66
EEE,2013J,575553,2,87.5,39.160000000000004,67
EEE,2013J,575601,1,75.0,12.0,33
EEE,2013J,575703,2,83.5,36.32,68
EEE,2013J,575733,2,85.5,36.84,66
EEE,2013J,575745,2,92.5,41.24,67
EEE,2013J,575762,2,76.0,33.08,68
EEE,2013J,575763,2,88.5,38.760000000000005,67
EEE,2013J,575764,2,96.0,42.24,68
EEE,2013J,576036,2,93.0,40.56,68
EEE,2013J,576191,2,90.5,40.120000000000005,68
EEE,2013J,576292,1,50.0,8.0,43
EEE,2013J,576405,2,94.0,41.84,75
EEE,2013J,576439,2,87.5,37.720000000000006,75
EEE,2013J,576516,2,87.5,37.720000000000006,64
EEE,2013J,576606,1,88.0,14.08,30
EEE,2013J,576750,2,83.5,36.800000000000004,68
EEE,2013J,576909,2,95.5,41.72,68
EEE,2013J,576962,2,79.0,34.28,68
EEE,2013J,577148,2,61.0,28.040000000000003,68
EEE,2013J,577235,2,81.5,36.88,67
EEE,2013J,577427,2,94.0,40.88,68
EEE,2013J,577551,2,84.5,37.120000000000005,67
EEE,2013J,577560,2,35.0,14.8,68
EEE,2013J,577686,2,92.0,40.6,68
EEE,2013J,577735,2,85.5,37.32,67
EEE,2013J,577784,2,90.0,39.480000000000004,67
EEE,2013J,577995,2,93.0,40.2,66
EEE,2013J,578000,2,82.0,35.24,69
EEE,2013J,578034,2,91.5,40.56,67
EEE,2013J,578056,2,62.5,27.080000000000005,67
EEE,2013J,578438,2,85.5,36.6,66
EEE,2013J,578450,2,61.0,27.08,77
EEE,2013J,578623,2,78.5,33.760000000000005,67
EEE,2013J,578654,2,58.0,25.160000000000004,67
EEE,2013J,578725,2,76.0,12.16,235
EEE,2013J,578736,2,72.5,31.48,67
EEE,2013J,578820,2,91.0,40.160000000000004,68
EEE,2013J,579011,2,80.5,34.64,59
EEE,2013J,579027,2,86.5,38.120000000000005,75
EEE,2013J,579130,2,83.5,36.68,67
EEE,2013J,579340,2,91.0,40.040000000000006,67
EEE,2013J,579343,2,98.5,43.160000000000004,64
EEE,2013J,579723,2,65.5,26.48,76
EEE,2013J,580372,2,77.0,34.480000000000004,68
EEE,2013J,580689,2,76.5,34.2,74
EEE,2013J,580719,2,95.5,41.72,66
EEE,2013J,580774,2,80.5,34.88,74
EEE,2013J,580970,2,89.5,39.440000000000005,67
EEE,2013J,581011,2,89.0,39.64,68
EEE,2013J,581123,2,86.0,37.72,67
EEE,2013J,581179,2,83.0,35.92,67
EEE,2013J,581234,2,89.5,39.32,74
EEE,2013J,581340,2,89.0,39.28,66
EEE,2013J,581438,2,91.0,40.52,67
EEE,2013J,581439,1,83.0,13.280000000000001,39
EEE,2013J,581533,2,95.0,41.68000000000001,68
EEE,2013J,581708,2,69.0,30.840000000000003,89
EEE,2013J,581716,2,88.5,39.60000000000001,67
EEE,2013J,581744,2,87.5,37.84,68
EEE,2013J,581914,2,62.0,26.440000000000005,75
EEE,2013J,582087,2,88.5,38.88,66
EEE,2013J,582514,2,66.0,28.32,68
EEE,2013J,582723,2,88.0,38.480000000000004,68
EEE,2013J,582768,1,58.0,9.28,33
EEE,2013J,582827,2,76.0,33.32000000000001,95
EEE,2013J,582913,2,93.5,41.2,68
EEE,2013J,583032,2,93.5,40.96,67
EEE,2013J,583052,2,87.0,37.56,68
EEE,2013J,583186,2,56.5,24.080000000000002,68
EEE,2013J,583192,2,79.5,36.24,67
EEE,2013J,583238,2,91.0,41.0,66
EEE,2013J,583714,2,85.0,35.84,68
EEE,2013J,583839,2,78.0,32.88,82
EEE,2013J,583855,2,87.5,39.28,67
EEE,2013J,583933,2,57.5,23.200000000000003,71
EEE,2013J,584191,2,93.0,40.32,68
EEE,2013J,584386,2,76.5,32.88,67
EEE,2013J,584414,2,90.5,40.36,88
EEE,2013J,584443,2,93.5,41.2,68
EEE,2013J,584553,2,93.0,40.800000000000004,68
EEE,2013J,584567,1,56.0,8.96,33
EEE,2013J,584923,1,92.0,14.72,30
EEE,2013J,585011,2,97.0,42.68000000000001,67
EEE,2013J,585279,2,87.5,38.92,68
EEE,2013J,585433,2,82.5,36.36,65
EEE,2013J,585455,2,88.0,38.36,64
EEE,2013J,585464,2,92.0,40.480000000000004,65
EEE,2013J,585471,2,95.5,41.6,66
EEE,2013J,585681,2,94.0,41.120000000000005,67
EEE,2013J,585769,2,84.0,37.32000000000001,67
EEE,2013J,585837,2,87.0,37.56,65
EEE,2013J,586046,2,89.0,39.28,68
EEE,2013J,586047,2,94.5,41.160000000000004,69
EEE,2013J,586132,2,93.5,40.72,67
EEE,2013J,586137,2,93.0,40.68000000000001,66
EEE,2013J,586236,2,84.5,36.040000000000006,75
EEE,2013J,586261,2,91.0,39.800000000000004,67
EEE,2013J,586473,2,71.0,31.6,67
EEE,2013J,586476,2,96.0,42.120000000000005,67
EEE,2013J,586621,2,76.0,34.400000000000006,69
EEE,2013J,586668,2,90.0,39.24,68
EEE,2013J,586716,2,84.5,38.2,68
EEE,2013J,586750,2,77.5,34.760000000000005,68
EEE,2013J,586838,2,90.5,39.16,72
EEE,2013J,586921,2,93.5,40.72,71
EEE,2013J,586962,2,81.0,35.04,60
EEE,2013J,586979,2,82.5,35.400000000000006,67
EEE,2013J,587014,2,72.0,33.120000000000005,79
EEE,2013J,587122,2,88.5,38.160000000000004,64
EEE,2013J,587319,2,97.5,43.08,68
EEE,2013J,587346,2,67.5,30.120000000000005,66
EEE,2013J,587382,2,72.0,31.92,67
EEE,2013J,587547,2,73.5,31.680000000000003,87
EEE,2013J,587616,2,77.0,32.92,68
EEE,2013J,587621,2,73.5,31.680000000000003,67
EEE,2013J,587677,2,80.0,35.56,75
EEE,2013J,587682,2,90.5,40.24,67
EEE,2013J,587714,2,87.5,39.040000000000006,68
EEE,2013J,587884,2,79.5,34.32,68
EEE,2013J,587906,2,97.5,42.84,64
EEE,2013J,587911,2,91.5,39.96,68
EEE,2013J,588125,2,92.0,39.88,66
EEE,2013J,588231,2,74.5,32.72,68
EEE,2013J,588280,2,95.5,41.84,68
EEE,2013J,588402,2,94.0,41.120000000000005,65
EEE,2013J,588442,2,69.0,31.32,67
EEE,2013J,588502,2,89.0,38.56,66
EEE,2013J,588524,2,91.5,39.84,65
EEE,2013J,588628,2,88.0,39.56,65
EEE,2013J,588676,2,75.0,32.52,67
EEE,2013J,588710,2,86.5,38.0,74
EEE,2013J,588835,2,44.0,20.32,67
EEE,2013J,588942,2,77.0,34.84,72
EEE,2013J,589018,2,59.0,26.92,68
EEE,2013J,589055,2,54.5,25.240000000000002,68
EEE,2013J,589211,2,80.5,34.88,68
EEE,2013J,589327,2,89.5,38.120000000000005,68
EEE,2013J,589380,2,92.5,40.88,68
EEE,2013J,589506,2,73.5,32.160000000000004,68
EEE,2013J,589517,2,95.0,41.44,68
EEE,2013J,589856,1,97.0,15.52,32
EEE,2013J,589894,2,78.5,33.64,67
EEE,2013J,589902,2,94.0,41.120000000000005,76
EEE,2013J,590017,2,90.5,39.400000000000006,66
EEE,2013J,590626,2,71.0,31.6,68
EEE,2013J,590744,2,79.5,34.800000000000004,64
EEE,2013J,590877,2,89.0,39.760000000000005,68
EEE,2013J,590882,2,76.0,33.32000000000001,69
EEE,2013J,590961,2,80.0,35.92,67
EEE,2013J,591021,2,92.0,40.84,66
EEE,2013J,591165,1,87.0,13.92,32
EEE,2013J,591375,2,97.5,42.84,67
EEE,2013J,591388,2,93.5,40.72,67
EEE,2013J,591424,2,91.5,40.440000000000005,67
EEE,2013J,591566,2,80.5,35.36,67
EEE,2013J,591719,1,86.0,13.76,32
EEE,2013J,591869,2,77.5,33.440000000000005,68
EEE,2013J,591942,2,89.5,39.440000000000005,68
EEE,2013J,591944,2,73.0,32.84,66
EEE,2013J,591958,2,97.5,42.72,67
EEE,2013J,591995,2,90.5,39.52,68
EEE,2013J,592003,2,89.5,39.92,62
EEE,2013J,592051,2,67.0,29.72,61
EEE,2013J,592172,2,47.0,20.680000000000003,68
EEE,2013J,592250,2,86.5,38.120000000000005,67
EEE,2013J,592609,2,92.5,39.92,68
EEE,2013J,592787,2,83.0,36.04,67
EEE,2013J,592791,2,68.0,29.080000000000002,68
EEE,2013J,592842,2,95.0,41.56,68
EEE,2013J,592895,2,90.5,39.52,68
EEE,2013J,592961,2,98.5,43.28,65
EEE,2013J,592997,2,66.0,27.480000000000004,68
EEE,2013J,593362,1,68.0,10.88,31
EEE,2013J,593400,1,57.0,9.120000000000001,32
EEE,2013J,593487,2,85.0,36.800000000000004,66
EEE,2013J,593534,2,67.0,29.72,68
EEE,2013J,593587,2,75.5,34.0,67
EEE,2013J,593787,2,44.0,19.12,68
EEE,2013J,593924,2,89.5,38.84,52
EEE,2013J,594111,2,73.0,31.28,71
EEE,2013J,594157,2,91.5,39.96,66
EEE,2013J,594199,2,93.0,40.800000000000004,66
EEE,2013J,594233,1,92.0,14.72,32
EEE,2013J,594246,2,92.5,40.28,65
EEE,2013J,594399,2,74.5,33.08,67
EEE,2013J,594431,2,92.0,40.6,67
EEE,2013J,594452,1,42.0,6.72,32
EEE,2013J,594517,2,74.0,31.6,68
EEE,2013J,594602,1,58.0,9.28,33
EEE,2013J,594864,2,80.0,34.72,66
EEE,2013J,594976,2,84.0,37.44,67
EEE,2013J,595182,2,90.0,39.84,67
EEE,2013J,595189,2,96.0,42.480000000000004,68
EEE,2013J,595244,2,87.5,38.56,67
EEE,2013J,595492,2,86.5,38.24,66
EEE,2013J,595553,2,92.5,41.120000000000005,68
EEE,2013J,595781,2,87.0,37.56,64
EEE,2013J,595938,2,90.5,39.760000000000005,67
EEE,2013J,596002,2,87.0,36.72,89
EEE,2013J,596319,2,93.0,40.800000000000004,68
EEE,2013J,596321,1,71.0,11.36,32
EEE,2013J,596361,2,87.5,37.84,67
EEE,2013J,596432,2,74.0,33.160000000000004,104
EEE,2013J,596526,2,87.0,37.800000000000004,68
EEE,2013J,596614,2,48.5,23.8,67
EEE,2013J,596676,2,95.0,41.68000000000001,67
EEE,2013J,596789,2,84.0,36.24,68
EEE,2013J,596812,2,92.0,40.6,66
EEE,2013J,596931,2,70.5,30.96,68
EEE,2013J,597206,2,80.0,35.2,67
EEE,2013J,597319,1,65.0,18.200000000000003,73
EEE,2013J,597335,2,69.0,30.6,68
EEE,2013J,597363,2,97.5,42.72,66
EEE,2013J,597376,2,85.0,37.4,65
EEE,2013J,597459,2,93.5,41.32,70
EEE,2013J,597573,2,54.5,23.32,72
EEE,2013J,597948,2,90.0,39.480000000000004,68
EEE,2013J,598028,2,86.0,37.72,67
EEE,2013J,598074,2,90.0,39.120000000000005,67
EEE,2013J,598321,2,93.0,40.800000000000004,67
EEE,2013J,598662,2,96.5,42.28,67
EEE,2013J,598809,2,60.0,27.840000000000003,89
EEE,2013J,598819,1,94.0,15.040000000000001,30
EEE,2013J,598963,2,89.5,39.2,68
EEE,2013J,598973,2,97.5,43.08,67
EEE,2013J,599176,2,90.5,39.28,67
EEE,2013J,599284,2,60.0,26.4,68
EEE,2013J,599452,2,72.0,29.160000000000004,68
EEE,2013J,599478,2,76.5,33.6,84
EEE,2013J,599479,2,79.5,35.400000000000006,89
EEE,2013J,599542,2,86.0,38.2,68
EEE,2013J,599588,1,86.0,13.76,32
EEE,2013J,599768,2,91.5,40.32,68
EEE,2013J,599893,2,94.0,41.480000000000004,69
EEE,2013J,599902,2,86.5,38.120000000000005,66
EEE,2013J,599942,2,66.5,30.520000000000003,67
EEE,2013J,599958,2,96.5,42.52,67
EEE,2013J,600071,2,81.0,34.68,63
EEE,2013J,600127,1,66.0,10.56,33
EEE,2013J,600142,2,54.5,24.400000000000002,68
EEE,2013J,600187,2,91.0,39.68,68
EEE,2013J,600198,2,93.0,40.68000000000001,68
EEE,2013J,600335,2,85.0,37.52,60
EEE,2013J,600350,2,92.0,40.480000000000004,68
EEE,2013J,600509,2,82.0,35.6,69
EEE,2013J,600547,2,90.5,40.120000000000005,68
EEE,2013J,600816,1,77.0,12.32,33
EEE,2013J,600869,2,78.5,33.88,89
EEE,2013J,600916,2,84.5,36.400000000000006,67
EEE,2013J,600938,2,74.5,32.6,68
EEE,2013J,600945,2,99.0,43.56,67
EEE,2013J,601175,2,83.0,36.28,69
EEE,2013J,601182,2,96.5,42.400000000000006,66
EEE,2013J,601224,2,94.5,41.160000000000004,67
EEE,2013J,601407,1,14.0,2.24,41
EEE,2013J,601433,2,57.0,26.400000000000002,68
EEE,2013J,601653,2,68.5,28.28,68
EEE,2013J,601757,2,97.5,42.72,67
EEE,2013J,601827,2,80.0,34.480000000000004,75
EEE,2013J,601873,2,89.5,38.720000000000006,73
EEE,2013J,602007,2,94.0,41.84,67
EEE,2013J,602133,2,86.5,38.0,67
EEE,2013J,602233,2,89.5,39.92,66
EEE,2013J,602268,2,92.0,40.6,68
EEE,2013J,602269,2,93.5,41.080000000000005,67
EEE,2013J,602275,2,90.0,39.36,67
EEE,2013J,602288,2,88.5,38.88,66
EEE,2013J,602389,2,58.0,24.32,74
EEE,2013J,602398,2,95.0,41.44,68
EEE,2013J,602424,2,86.5,37.28,68
EEE,2013J,602663,2,89.0,39.28,67
EEE,2013J,602703,2,98.5,43.28,67
EEE,2013J,602718,2,92.5,40.52,69
EEE,2013J,602816,1,64.0,10.24,33
EEE,2013J,602827,2,92.0,40.6,67
EEE,2013J,603222,2,92.0,40.84,67
EEE,2013J,603309,2,85.5,37.2,73
EEE,2013J,603455,2,93.5,41.2,68
EEE,2013J,603477,2,88.0,39.2,67
EEE,2013J,603503,2,88.5,38.64,68
EEE,2013J,603565,2,63.5,28.720000000000002,68
EEE,2013J,603639,2,94.5,41.28,66
EEE,2013J,604050,2,94.0,41.120000000000005,68
EEE,2013J,604378,2,89.5,39.56,67
EEE,2013J,604393,2,92.5,40.760000000000005,68
EEE,2013J,604517,2,88.5,39.120000000000005,66
EEE,2013J,604685,2,86.0,37.480000000000004,67
EEE,2013J,604906,2,88.5,39.24,67
EEE,2013J,605111,2,85.5,37.32,67
EEE,2013J,605180,2,78.5,34.480000000000004,68
EEE,2013J,605264,2,84.0,36.84,67
EEE,2013J,605361,2,94.0,40.88,66
EEE,2013J,605480,2,76.5,34.68,66
EEE,2013J,605545,2,81.0,37.2,68
EEE,2013J,605587,1,79.0,12.64,33
EEE,2013J,605908,2,74.0,32.44,68
EEE,2013J,606047,2,95.0,42.400000000000006,67
EEE,2013J,606206,2,93.0,40.68000000000001,67
EEE,2013J,606373,2,88.0,38.6,68
EEE,2013J,606724,2,92.5,39.8,67
EEE,2013J,606743,2,69.5,30.520000000000003,73
EEE,2013J,606918,2,92.5,40.040000000000006,68
EEE,2013J,607060,1,44.0,7.04,36
EEE,2013J,607085,2,91.5,40.440000000000005,68
EEE,2013J,607143,2,81.5,35.800000000000004,67
EEE,2013J,607178,2,87.0,37.440000000000005,71
EEE,2013J,607600,2,91.0,39.44,68
EEE,2013J,607609,1,70.0,11.200000000000001,32
EEE,2013J,607636,2,93.0,41.040000000000006,68
EEE,2013J,607814,2,75.5,33.160000000000004,75
EEE,2013J,607835,2,87.0,37.32,68
EEE,2013J,607947,2,94.0,41.120000000000005,65
EEE,2013J,608024,2,87.5,37.720000000000006,68
EEE,2013J,608130,2,78.0,35.52,68
EEE,2013J,608243,2,96.5,42.64,67
EEE,2013J,608459,2,72.5,31.360000000000003,67
EEE,2013J,608504,2,95.5,41.96,68
EEE,2013J,608744,2,90.0,39.120000000000005,68
EEE,2013J,608884,2,45.5,15.760000000000002,74
EEE,2013J,609025,2,95.0,42.040000000000006,68
EEE,2013J,609192,2,81.5,35.800000000000004,67
EEE,2013J,609527,2,96.5,42.040000000000006,67
EEE,2013J,609583,1,80.0,12.8,45
EEE,2013J,609682,2,83.0,36.52,64
